159407,26,2660,72,1,11,2021,0,48,43,0,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159408,26,2607,79,1,11,2021,0,13,8,0,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159409,26,2607,79,2,11,2021,0,11,6,0,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159410,26,2608,79,1,11,2021,0,31,21,0,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159411,26,2611,79,2,11,2021,0,28,18,0,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159412,26,2617,79,1,11,2021,0,50,30,0,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159413,26,2617,79,2,11,2021,0,181,132,0,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159414,26,2625,79,1,11,2021,0,2,1,0,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159415,26,2625,79,2,11,2021,0,84,74,4,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159416,26,2630,79,1,11,2021,0,19,16,0,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159417,26,2630,79,2,11,2021,0,54,47,4,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159418,26,2634,79,1,11,2021,0,25,15,0,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159419,26,2641,79,2,11,2021,0,9,5,0,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159420,26,2641,79,4,11,2021,0,26,14,0,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159421,26,2645,79,1,11,2021,0,19,9,0,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159422,26,2649,79,1,11,2021,0,20,10,0,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159423,26,2657,79,2,11,2021,0,24,14,0,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159424,26,2658,79,2,11,2021,0,5,1,0,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159425,26,2660,79,2,11,2021,0,61,41,0,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159426,26,2667,79,1,11,2021,0,13,3,0,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159427,26,2607,6,1,11,2021,0,34,22,0,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159428,26,2624,6,1,11,2021,0,15,6,0,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159429,26,2625,6,1,11,2021,0,5,1,0,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159430,26,2630,6,1,11,2021,0,26,22,0,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159431,26,2630,6,2,11,2021,0,34,30,0,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159432,26,2657,6,2,11,2021,0,31,20,0,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159433,26,2607,10,1,11,2021,0,25,15,0,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159434,26,2611,10,1,11,2021,0,10,5,0,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159435,26,2611,10,2,11,2021,0,12,7,0,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159436,26,2625,10,1,11,2021,0,38,28,1,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159437,26,2625,10,2,11,2021,0,15,7,0,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159438,26,2630,10,1,11,2021,0,37,32,0,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159439,26,2630,10,2,11,2021,0,15,10,0,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159440,26,2649,10,2,11,2021,0,10,5,0,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159441,26,2660,10,2,11,2021,0,46,36,0,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159442,26,2667,10,1,11,2021,0,2,1,0,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159443,26,2601,45,32,11,2021,0,2,2,2,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159444,26,2633,45,32,11,2021,0,1,1,1,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
